respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
27442,0.5,0.9220894,0.26369438
27443,0.5,0.11228445,0.03754378
27444,0.5,0.03426624,0.024397312
27445,0.5,0.056118455,0.037286058
27446,0.5,0.1178737,0.17125574
27447,0.5,0.2331123,0.04227152
27448,0.5,0.55819345,0.1191131
27449,0.5,0.9333178,0.16070282
27450,0.5,0.8624211,0.07871592
27451,0.5,0.122459315,0.011694674
27452,0.5,0.1224242,0.04160612
27453,0.5,0.9267311,0.14550339
27454,0.5,0.40305078,0.105639376
27455,0.5,0.23115313,0.27880958
27456,0.5,0.4609485,0.1381721
27457,0.5,0.14683159,0.04123143
27458,0.5,0.35024902,0.039224874
27459,0.5,0.18151273,0.059989642
27460,0.5,0.86870694,0.8175326
27461,0.5,0.13091809,0.09675443
27462,0.5,0.44944784,0.06884636
27463,0.5,0.34341905,0.14164019
27464,0.5,0.67163026,0.6035749
27465,0.5,0.96727717,0.92853636
27466,0.5,0.07336033,0.014858183
27467,0.5,0.22287016,0.011541905
27468,0.5,0.4063354,0.05362599
27469,0.5,0.58258307,0.049852327
27470,0.5,0.8405931,0.77552253
27471,0.5,0.79801625,0.08669338
27472,0.5,0.5720536,0.31407103
27473,0.5,0.2468405,0.27216455
27474,0.5,0.4658766,0.23387432
27475,0.5,0.06763324,0.023057321
27476,0.5,0.37076554,0.06687734
27477,0.5,0.19605714,0.042964257
27478,0.5,0.7621151,0.058928516
27479,0.5,0.2141363,0.06109926
27480,0.5,0.7497211,0.18834047
27481,0.5,0.8424629,0.75592715
27482,0.5,0.25462627,0.45755348
27483,0.5,0.8440614,0.762786
27484,0.5,0.8648309,0.086742945
27485,0.5,0.73671615,0.017985443
27486,0.5,0.25096104,0.19759732
27487,0.5,0.8919062,0.19465859
27488,0.5,0.8932656,0.6789224
27489,0.5,0.81864023,0.9196468
27490,0.5,0.2740991,0.022196285
27491,0.5,0.6516469,0.488907
27492,0.5,0.4739291,0.012720708
27493,0.5,0.94043535,0.14637724
27494,0.5,0.68389344,0.21788913
27495,0.5,0.20073608,0.07722299
27496,0.5,0.11063528,0.027913956
27497,0.5,0.043573905,0.070743114
27498,0.5,0.7075846,0.07062864
27499,0.5,0.88074905,0.0831463
27500,0.5,0.9081924,0.12695107
27501,0.5,0.27844265,0.058566086
27502,0.5,0.6408016,0.07164567
27503,0.5,0.6269939,0.0638457
27504,0.5,0.02936417,0.009007774
27505,0.5,0.150698,0.034829266
27506,0.5,0.87834287,0.29091433
27507,0.5,0.21253352,0.0863598
27508,0.5,0.3202635,0.25174844
27509,0.5,0.45252144,0.04233705
27510,0.5,0.28954837,0.578653
27511,0.5,0.60872114,0.18641198
27512,0.5,0.18545085,0.028161658
27513,0.5,0.6426125,0.09611534
27514,0.5,0.5182967,0.28947902
27515,0.5,0.48925456,0.5109382
27516,0.5,0.815268,0.68696177
27517,0.5,0.035365496,0.026996486
27518,0.5,0.9523025,0.8668043
27519,0.5,0.06433848,0.019410167
27520,0.5,0.09093447,0.039424017
27521,0.5,0.40255025,0.05235199
27522,0.5,0.122074045,0.12062707
27523,0.5,0.14625049,0.008776159
27524,0.5,0.5277417,0.16913734
27525,0.5,0.22737232,0.042711865
27526,0.5,0.707376,0.37722763
27527,0.5,0.91187847,0.018773325
27528,0.5,0.8930451,0.3446422
27529,0.5,0.8275634,0.22152497
27530,0.5,0.07937768,0.055571772
27531,0.5,0.07505152,0.061310124
27532,0.5,0.8766729,0.054052416
27533,0.5,0.51449317,0.4605402
27534,0.5,0.077428944,0.044107515
27535,0.5,0.78354454,0.029119646
27536,0.5,0.38635844,0.22018616
27537,0.5,0.8021595,0.4886773
27538,0.5,0.51059103,0.34738687
27539,0.5,0.8110759,0.34464827
27540,0.5,0.20915645,0.52143687
27541,0.5,0.9414606,0.82399285
27542,0.5,0.13017794,0.024310295
27543,0.5,0.71461403,0.60680956
27544,0.5,0.2807134,0.08672249
27545,0.5,0.13073815,0.21311907
27546,0.5,0.6207309,0.6226209
27547,0.5,0.17346492,0.06061231
27548,0.5,0.96006596,0.0888338
27549,0.5,0.8274551,0.036505688
27550,0.5,0.29052866,0.113569245
27551,0.5,0.5795027,0.10386569
27552,0.5,0.8574352,0.026237173
27553,0.5,0.3329304,0.10781062
27554,0.5,0.3325334,0.25163493
27555,0.5,0.14185686,0.050490722
27556,0.5,0.74718505,0.08718411
27557,0.5,0.89599097,0.2698192
27558,0.5,0.1936706,0.033178132
27559,0.5,0.76267004,0.19828102
27560,0.5,0.84835905,0.54979414
27561,0.5,0.82471114,0.600909
27562,0.5,0.77769744,0.39944863
27563,0.5,0.59571886,0.13528188
27564,0.5,0.48347732,0.35892835
27565,0.5,0.23222847,0.053810664
27566,0.5,0.24627478,0.35346946
27567,0.5,0.7180906,0.053983785
27568,0.5,0.8980876,0.29517624
27569,0.5,0.47644234,0.19651592
27570,0.5,0.67272997,0.33115932
27571,0.5,0.068114676,0.028277444
27572,0.5,0.029300518,0.005916398
27573,0.5,0.19917542,0.0476016
27574,0.5,0.53114825,0.14772595
27575,0.5,0.19448411,0.01921106
27576,0.5,0.10472943,0.014148116
27577,0.5,0.5305596,0.08414653
27578,0.5,0.51059335,0.2764667
27579,0.5,0.600613,0.120066315
27580,0.5,0.6631685,0.089703895
27581,0.5,0.13457383,0.06216706
27582,0.5,0.09862833,0.0696489
27583,0.5,0.18795832,0.043138545
27584,0.5,0.5740252,0.6584229
27585,0.5,0.33564538,0.06234479
27586,0.5,0.76843375,0.46122372
27587,0.5,0.7460002,0.09178399
27588,0.5,0.2212215,0.04655741
27589,0.5,0.4566399,0.11098813
27590,0.5,0.30817187,0.15241052
27591,0.5,0.66515195,0.17259532
27592,0.5,0.038761996,0.04216729
27593,0.5,0.117410734,0.06474624
27594,0.5,0.62605596,0.09430066
27595,0.5,0.15473767,0.03301462
27596,0.5,0.2085529,0.11665045
27597,0.5,0.21064393,0.08630402
27598,0.5,0.21772897,0.080066584
27599,0.5,0.77699345,0.4133119
27600,0.5,0.55745846,0.06360684
27601,0.5,0.7545099,0.04594867
27602,0.5,0.9198565,0.84708935
27603,0.5,0.07317646,0.04194225
27604,0.5,0.33385527,0.021919211
27605,0.5,0.5647745,0.6035788
27606,0.5,0.22166288,0.30208606
27607,0.5,0.5169754,0.5364621
27608,0.5,0.6947533,0.23385738
27609,0.5,0.8213349,0.22390981
27610,0.5,0.7272019,0.41901207
27611,0.5,0.08666325,0.28052822
27612,0.5,0.5227856,0.013927588
27613,0.5,0.95589906,0.8867333
27614,0.5,0.34730065,0.0743866
27615,0.5,0.95798665,0.19140682
27616,0.5,0.039042253,0.019221822
27617,0.5,0.4273922,0.2887713
27618,0.5,0.5455904,0.19378923
27619,0.5,0.35832646,0.35765794
27620,0.5,0.62657297,0.35062462
27621,0.5,0.44438308,0.17943406
27622,0.5,0.95707834,0.78237885
27623,0.5,0.7659226,0.037220098
27624,0.5,0.88232875,0.18131685
27625,0.5,0.41158637,0.033719834
27626,0.5,0.09907469,0.018064797
27627,0.5,0.90132517,0.90872395
27628,0.5,0.834081,0.035834666
27629,0.5,0.051285572,0.020226233
27630,0.5,0.8893918,0.5256958
27631,0.5,0.28876936,0.084387265
27632,0.5,0.2186079,0.02680296
27633,0.5,0.76047593,0.6284836
27634,0.5,0.23852839,0.18850598
27635,0.5,0.3755424,0.08876123
27636,0.5,0.9197366,0.47346187
27637,0.5,0.101186894,0.08067835
27638,0.5,0.38836616,0.13132268
27639,0.5,0.22140783,0.027685432
27640,0.5,0.66561323,0.8472731
27641,0.5,0.55681056,0.4211704
27642,0.5,0.5516647,0.17186424
27643,0.5,0.061838243,0.024560222
27644,0.5,0.52947783,0.08879052
27645,0.5,0.07532639,0.091133274
27646,0.5,0.37548882,0.058611255
27647,0.5,0.27004412,0.16963708
27648,0.5,0.06409826,0.03851028
27649,0.5,0.24821892,0.096425965
27650,0.5,0.6550366,0.083531335
27651,0.5,0.9255723,0.4389502
27652,0.5,0.2699259,0.11252286
27653,0.5,0.06633797,0.027109038
27654,0.5,0.54075795,0.17986839
27655,0.5,0.31279087,0.1292053
27656,0.5,0.20423202,0.11623635
27657,0.5,0.26724923,0.5200507
27658,0.5,0.58084565,0.02873161
27659,0.5,0.0426004,0.030923571
27660,0.5,0.25096312,0.2860639
27661,0.5,0.062269025,0.13635151
27662,0.5,0.1986959,0.035716277
27663,0.5,0.93911487,0.27358574
27664,0.5,0.06872749,0.10890547
27665,0.5,0.69943875,0.6592595
27666,0.5,0.8793429,0.17973082
27667,0.5,0.13758716,0.04044117
27668,0.5,0.9716409,0.8705267
27669,0.5,0.92070645,0.25924718
27670,0.5,0.95306087,0.61117864
27671,0.5,0.8174862,0.06623426
27672,0.5,0.13199268,0.013738825
27673,0.5,0.25953352,0.03533114
27674,0.5,0.51438636,0.07600893
27675,0.5,0.79931146,0.6691967
27676,0.5,0.8765548,0.15455814
27677,0.5,0.2630462,0.094912894
27678,0.5,0.25422788,0.11193804
27679,0.5,0.47979495,0.11476687
27680,0.5,0.9075082,0.8346675
27681,0.5,0.029853625,0.008503022
27682,0.5,0.882678,0.044956412
27683,0.5,0.7369264,0.16486123
27684,0.5,0.197183,0.09854888
27685,0.5,0.073606335,0.05550689
27686,0.5,0.48537618,0.23232575
27687,0.5,0.061645363,0.06909207
27688,0.5,0.6657956,0.06673611
27689,0.5,0.9528682,0.7917565
27690,0.5,0.9481411,0.86260915
27691,0.5,0.9126911,0.8531912
27692,0.5,0.24283262,0.018004706
27693,0.5,0.6708802,0.1411464
27694,0.5,0.42212933,0.070939
27695,0.5,0.32241267,0.052266747
27696,0.5,0.7692935,0.052381154
27697,0.5,0.9198768,0.74809813
27698,0.5,0.29344848,0.1894328
27699,0.5,0.14870627,0.025481923
27700,0.5,0.5960454,0.09903397
27701,0.5,0.29344377,0.08796325
27702,0.5,0.2256999,0.32779992
27703,0.5,0.036408033,0.043474432
27704,0.5,0.09610978,0.01756777
27705,0.5,0.7024384,0.5475148
27706,0.5,0.90453875,0.08091503
27707,0.5,0.23666024,0.036083255
27708,0.5,0.5817577,0.16139182
27709,0.5,0.23154537,0.30060983
27710,0.5,0.1569706,0.0845629
27711,0.5,0.8547363,0.8356483
27712,0.5,0.06508558,0.037973814
27713,0.5,0.0688616,0.02011619
27714,0.5,0.114044696,0.17270933
27715,0.5,0.7854107,0.8606633
27716,0.5,0.5480813,0.1804532
27717,0.5,0.14772436,0.096666105
27718,0.5,0.41850898,0.22648183
27719,0.5,0.09021953,0.0074106455
27720,0.5,0.26269254,0.04514117
27721,0.5,0.2472326,0.48900688
27722,0.5,0.3210315,0.2102449
27723,0.5,0.82123864,0.11826103
27724,0.5,0.16204673,0.026134996
27725,0.5,0.53670007,0.06282061
27726,0.5,0.19864272,0.16897453
27727,0.5,0.9465522,0.2642375
27728,0.5,0.5344856,0.43324327
27729,0.5,0.11994547,0.06600748
27730,0.5,0.80955994,0.8517403
27731,0.5,0.93331456,0.9032454
27732,0.5,0.8986152,0.027985325
27733,0.5,0.29544273,0.06273711
27734,0.5,0.4518353,0.069127195
27735,0.5,0.5877576,0.58944684
27736,0.5,0.25545844,0.25411937
27737,0.5,0.710409,0.043897774
27738,0.5,0.9659841,0.74000126
27739,0.5,0.82007366,0.7007126
27740,0.5,0.33376175,0.04058069
27741,0.5,0.7836922,0.21246345
27742,0.5,0.5934568,0.08131235
27743,0.5,0.8208468,0.7317508
27744,0.5,0.3041456,0.06568088
27745,0.5,0.8230355,0.5438781
27746,0.5,0.7359796,0.13433069
27747,0.5,0.3522146,0.08038433
27748,0.5,0.12022401,0.09286827
27749,0.5,0.7607163,0.09587063
27750,0.5,0.18256852,0.16130672
27751,0.5,0.19232999,0.101231985
27752,0.5,0.7961572,0.16977993
27753,0.5,0.065711394,0.03859401
27754,0.5,0.76730317,0.0503518
27755,0.5,0.97105455,0.9354041
27756,0.5,0.19015387,0.12103602
27757,0.5,0.08559049,0.042845722
27758,0.5,0.87852186,0.033484083
27759,0.5,0.09068758,0.03349645
27760,0.5,0.7674039,0.2670899
27761,0.5,0.8185524,0.08404351
27762,0.5,0.05870902,0.023400092
27763,0.5,0.5074796,0.029761383
27764,0.5,0.6551569,0.30043906
27765,0.5,0.47083795,0.09615624
27766,0.5,0.8589711,0.85215104
27767,0.5,0.8630414,0.6442607
27768,0.5,0.039315138,0.07482852
27769,0.5,0.37063468,0.11267996
27770,0.5,0.64120346,0.034062978
27771,0.5,0.6470409,0.04916027
27772,0.5,0.8869149,0.882217
27773,0.5,0.36759952,0.12782742
27774,0.5,0.118361,0.18903525
27775,0.5,0.22241499,0.21423751
27776,0.5,0.06211141,0.046290733
27777,0.5,0.4893011,0.22285666
27778,0.5,0.11360171,0.12527294
27779,0.5,0.19285536,0.08614952
27780,0.5,0.86252326,0.104772925
27781,0.5,0.06678082,0.032835655
27782,0.5,0.95949996,0.9447938
27783,0.5,0.74582124,0.09655322
27784,0.5,0.19368626,0.07749344
27785,0.5,0.31297144,0.089480706
27786,0.5,0.07420147,0.07600434
27787,0.5,0.20264043,0.08446692
27788,0.5,0.08525408,0.0153056355
27789,0.5,0.94960046,0.9032948
27790,0.5,0.8790811,0.87343436
27791,0.5,0.34590915,0.047972158
27792,0.5,0.65902025,0.026108399
27793,0.5,0.15625803,0.16809973
27794,0.5,0.16948693,0.0474542
27795,0.5,0.740183,0.24189737
27796,0.5,0.4982293,0.17016649
27797,0.5,0.6586945,0.5789762
27798,0.5,0.08581608,0.2827557
27799,0.5,0.09307548,0.06548832
27800,0.5,0.33594316,0.21018018
27801,0.5,0.1621259,0.033181623
27802,0.5,0.9302218,0.8331705
27803,0.5,0.03196767,0.00806547
27804,0.5,0.8704709,0.5130246
27805,0.5,0.13972132,0.103486076
27806,0.5,0.7792006,0.21863945
27807,0.5,0.83026785,0.16167493
27808,0.5,0.35499987,0.2248257
27809,0.5,0.90419775,0.5586922
27810,0.5,0.09413879,0.01593834
27811,0.5,0.09963302,0.020285832
27812,0.5,0.16765624,0.06818031
27813,0.5,0.48697388,0.32266033
27814,0.5,0.30969727,0.15298891
27815,0.5,0.44087464,0.11313064
27816,0.5,0.7887635,0.6512746
27817,0.5,0.2672603,0.13481106
27818,0.5,0.8499665,0.14722462
27819,0.5,0.20273088,0.1279392
27820,0.5,0.71074426,0.81016874
27821,0.5,0.22726347,0.0715573
27822,0.5,0.25463027,0.16185158
27823,0.5,0.26361993,0.32803506
27824,0.5,0.89784884,0.121663235
27825,0.5,0.1271989,0.11563037
27826,0.5,0.6388147,0.28991547
27827,0.5,0.09650658,0.02722183
27828,0.5,0.26113766,0.016648013
27829,0.5,0.15737915,0.01785898
27830,0.5,0.1863543,0.18943682
27831,0.5,0.45524096,0.06805716
27832,0.5,0.4554804,0.13617167
27833,0.5,0.3030134,0.19047056
27834,0.5,0.8741682,0.8060525
27835,0.5,0.87779045,0.4242933
27836,0.5,0.96064746,0.067844115
27837,0.5,0.8442535,0.48060188
27838,0.5,0.4866821,0.02727389
27839,0.5,0.12016448,0.012047126
27840,0.5,0.6176633,0.46514162
27841,0.5,0.3786639,0.19640005
27842,0.5,0.8949804,0.5058329
27843,0.5,0.4494281,0.041233636
27844,0.5,0.8979218,0.03865016
27845,0.5,0.8492918,0.088196486
27846,0.5,0.13500334,0.039461214
27847,0.5,0.5063732,0.03292694
27848,0.5,0.89372766,0.8056794
27849,0.5,0.88484085,0.11802357
27850,0.5,0.08442039,0.062400024
27851,0.5,0.22352035,0.45910144
27852,0.5,0.72909534,0.19422764
27853,0.5,0.12940784,0.07680497
27854,0.5,0.6726816,0.09272544
27855,0.5,0.42398417,0.08824867
27856,0.5,0.8296268,0.23214716
27857,0.5,0.8944699,0.32304943
27858,0.5,0.9580353,0.8239091
27859,0.5,0.95803434,0.91922474
27860,0.5,0.80979687,0.091403805
27861,0.5,0.18092768,0.032558084
27862,0.5,0.27941155,0.16989052
27863,0.5,0.24355118,0.14411184
27864,0.5,0.300284,0.039461672
27865,0.5,0.7316662,0.156523
27866,0.5,0.8887303,0.8581869
27867,0.5,0.6954172,0.7262671
27868,0.5,0.83303446,0.5234987
27869,0.5,0.40693048,0.025403503
27870,0.5,0.05364109,0.22738527
27871,0.5,0.6489715,0.17113994
27872,0.5,0.07031166,0.033734586
27873,0.5,0.08815234,0.16603974
27874,0.5,0.7501,0.15356831
27875,0.5,0.40770006,0.15849315
27876,0.5,0.045058217,0.04135605
27877,0.5,0.5625127,0.3767508
27878,0.5,0.76163864,0.046627443
27879,0.5,0.6405576,0.1707081
27880,0.5,0.13043393,0.033323396
27881,0.5,0.7505024,0.037472375
27882,0.5,0.3472609,0.11117928
27883,0.5,0.06857952,0.043894522
27884,0.5,0.17624989,0.07096501
27885,0.5,0.06463587,0.034585666
27886,0.5,0.18270399,0.117078446
27887,0.5,0.5814956,0.63346946
27888,0.5,0.46524152,0.04149837
27889,0.5,0.08020085,0.040959027
27890,0.5,0.336992,0.09598934
27891,0.5,0.58011925,0.15388668
27892,0.5,0.058661517,0.052575897
27893,0.5,0.12818679,0.015136364
27894,0.5,0.41262513,0.25686777
27895,0.5,0.77076536,0.1531788
27896,0.5,0.46114913,0.031944174
27897,0.5,0.039280202,0.009033771
27898,0.5,0.06264874,0.05243953
27899,0.5,0.39583537,0.017427903
27900,0.5,0.90356207,0.5094573
27901,0.5,0.14384408,0.0927262
27902,0.5,0.25642323,0.024946451
27903,0.5,0.16968426,0.060449813
27904,0.5,0.26793578,0.26687086
27905,0.5,0.15488864,0.0224446
27906,0.5,0.6305221,0.041789424
27907,0.5,0.964782,0.7915824
27908,0.5,0.7013466,0.24699008
27909,0.5,0.24853273,0.2172288
27910,0.5,0.75137776,0.15919939
27911,0.5,0.78653634,0.57305366
27912,0.5,0.43967858,0.03491896
27913,0.5,0.25344327,0.030732162
27914,0.5,0.36132768,0.064911135
27915,0.5,0.36132884,0.0613478
27916,0.5,0.44141448,0.060053375
27917,0.5,0.44870037,0.12107907
27918,0.5,0.9246919,0.07995472
27919,0.5,0.42438844,0.042066902
27920,0.5,0.9328161,0.13203043
27921,0.5,0.6552438,0.06363102
27922,0.5,0.59349805,0.47939736
27923,0.5,0.92227465,0.20595688
27924,0.5,0.06072327,0.07121774
27925,0.5,0.03630701,0.007378363
27926,0.5,0.2306772,0.44473508
27927,0.5,0.096612506,0.02351882
27928,0.5,0.84884936,0.6136612
27929,0.5,0.89135766,0.027438784
27930,0.5,0.14054257,0.12727797
27931,0.5,0.9479162,0.92266065
27932,0.5,0.11495125,0.07439305
27933,0.5,0.27002084,0.023461603
27934,0.5,0.8141707,0.5611451
27935,0.5,0.7819243,0.13148372
27936,0.5,0.7075365,0.27362177
27937,0.5,0.86798894,0.92557096
27938,0.5,0.13785578,0.027125778
27939,0.5,0.07069932,0.03795079
27940,0.5,0.10676178,0.03365237
27941,0.5,0.22518735,0.029709604
27942,0.5,0.14422807,0.02072032
27943,0.5,0.6755109,0.020691989
27944,0.5,0.39671946,0.31142476
27945,0.5,0.34588438,0.5289457
27946,0.5,0.119900785,0.072821215
27947,0.5,0.9226717,0.7784188
27948,0.5,0.07828921,0.006732721
27949,0.5,0.5018627,0.05208722
27950,0.5,0.8324806,0.032427017
27951,0.5,0.67876697,0.7417171
27952,0.5,0.845398,0.019300593
27953,0.5,0.62648976,0.13358943
27954,0.5,0.79160684,0.051180493
27955,0.5,0.8001188,0.013840687
27956,0.5,0.8195079,0.6183531
27957,0.5,0.14419518,0.028349524
27958,0.5,0.91570723,0.82031286
27959,0.5,0.20823002,0.18488102
27960,0.5,0.62034076,0.122268915
27961,0.5,0.17843363,0.036629017
27962,0.5,0.9250034,0.89414096
27963,0.5,0.097028255,0.070206985
27964,0.5,0.048168615,0.013244622
27965,0.5,0.060948733,0.02714968
27966,0.5,0.8333053,0.5735125
27967,0.5,0.107143015,0.04721182
27968,0.5,0.4891999,0.16000135
27969,0.5,0.88311774,0.51608205
27970,0.5,0.22395821,0.06986489
27971,0.5,0.7689517,0.08401003
27972,0.5,0.39803994,0.11223462
27973,0.5,0.8213717,0.5350909
27974,0.5,0.38248044,0.3892153
27975,0.5,0.07673637,0.054730095
27976,0.5,0.15851635,0.086274974
27977,0.5,0.13452794,0.028919403
27978,0.5,0.3894773,0.11023402
27979,0.5,0.89605194,0.23930462
27980,0.5,0.06549213,0.041447323
27981,0.5,0.2781174,0.030372772
27982,0.5,0.690058,0.090860054
27983,0.5,0.95973533,0.5405295
27984,0.5,0.19800588,0.10755965
27985,0.5,0.8757202,0.046316843
27986,0.5,0.8100092,0.8145497
27987,0.5,0.58513355,0.14941734
27988,0.5,0.44301614,0.019446244
27989,0.5,0.3264255,0.032459445
27990,0.5,0.5757668,0.14873716
27991,0.5,0.5235029,0.1172113
27992,0.5,0.024818903,0.018720375
27993,0.5,0.079285465,0.024846632
27994,0.5,0.85450333,0.22543992
27995,0.5,0.69886565,0.035842273
27996,0.5,0.05486413,0.015336274
27997,0.5,0.23526555,0.12115512
27998,0.5,0.76895493,0.054622762
27999,0.5,0.8915354,0.4778376
28000,0.5,0.13370162,0.018782062
28001,0.5,0.026370449,0.028040115
28002,0.5,0.049537655,0.02769553
28003,0.5,0.2898933,0.029556355
28004,0.5,0.6588938,0.25957277
28005,0.5,0.33791038,0.10084872
28006,0.5,0.13458864,0.06491563
28007,0.5,0.39528102,0.038344264
28008,0.5,0.85239583,0.031181026
28009,0.5,0.42027023,0.03213773
28010,0.5,0.0798002,0.02320483
28011,0.5,0.64292127,0.027778026
28012,0.5,0.93138784,0.88930756
28013,0.5,0.8198352,0.3548947
28014,0.5,0.062128145,0.018838571
28015,0.5,0.67102003,0.19237913
28016,0.5,0.90151334,0.64520943
28017,0.5,0.28832528,0.043514762
28018,0.5,0.7397695,0.022797525
28019,0.5,0.13467668,0.08499638
28020,0.5,0.045624953,0.04418422
28021,0.5,0.42686433,0.496649
28022,0.5,0.5192925,0.44753698
28023,0.5,0.560458,0.58545095
28024,0.5,0.36441806,0.031800568
28025,0.5,0.80937666,0.7597126
28026,0.5,0.1482831,0.03982919
28027,0.5,0.7310482,0.4811959
28028,0.5,0.96524274,0.2534717
28029,0.5,0.64764476,0.28769085
28030,0.5,0.9490546,0.82396215
28031,0.5,0.05630854,0.01590069
28032,0.5,0.54498416,0.0284832
28033,0.5,0.055035636,0.11911529
28034,0.5,0.8232274,0.7069235
28035,0.5,0.183465,0.23819374
28036,0.5,0.25434846,0.040051028
28037,0.5,0.6554625,0.029348131
28038,0.5,0.07825656,0.012138911
28039,0.5,0.3902518,0.05087289
28040,0.5,0.94937885,0.2965241
28041,0.5,0.91923773,0.16244002
28042,0.5,0.19639717,0.099708274
28043,0.5,0.92794883,0.84339887
28044,0.5,0.20057993,0.07164879
28045,0.5,0.5767601,0.21552178
28046,0.5,0.5617512,0.029998666
28047,0.5,0.7487449,0.09531173
28048,0.5,0.082586974,0.050278693
28049,0.5,0.9015964,0.032259647
28050,0.5,0.19325061,0.030549766
28051,0.5,0.7950621,0.045429908
28052,0.5,0.6437398,0.11752858
28053,0.5,0.17788276,0.05368066
28054,0.5,0.10067566,0.3300389
28055,0.5,0.24789007,0.107204676
28056,0.5,0.95050156,0.6869494
28057,0.5,0.75501883,0.024172492
28058,0.5,0.16376255,0.016789086
28059,0.5,0.3131152,0.08007954
28060,0.5,0.27366927,0.043229155
28061,0.5,0.19207503,0.05196655
28062,0.5,0.3476671,0.130329
28063,0.5,0.2388141,0.11110301
28064,0.5,0.5833644,0.044963803
28065,0.5,0.15494935,0.034327466
28066,0.5,0.5300198,0.031990938
28067,0.5,0.88521016,0.06507149
28068,0.5,0.1156936,0.2674518
28069,0.5,0.5473329,0.05532669
28070,0.5,0.48790023,0.043462645
28071,0.5,0.4977072,0.055048805
28072,0.5,0.3566072,0.13174506
28073,0.5,0.10228693,0.042508643
28074,0.5,0.5775073,0.55471843
28075,0.5,0.20517999,0.10635319
28076,0.5,0.5009663,0.042963117
28077,0.5,0.24851565,0.11485068
28078,0.5,0.7691233,0.18167381
28079,0.5,0.9445456,0.45541373
28080,0.5,0.17002775,0.11043386
28081,0.5,0.8251038,0.17099474
28082,0.5,0.6512032,0.2981556
28083,0.5,0.03330332,0.02193599
28084,0.5,0.044628225,0.023859898
28085,0.5,0.3723206,0.72709924
28086,0.5,0.7125114,0.084177695
28087,0.5,0.923794,0.07085137
28088,0.5,0.70602703,0.46309805
28089,0.5,0.20627381,0.01944408
28090,0.5,0.552375,0.04144411
28091,0.5,0.16274041,0.03147444
28092,0.5,0.068070166,0.025944527
28093,0.5,0.38389596,0.01731079
28094,0.5,0.42173642,0.023333214
28095,0.5,0.87453437,0.91191745
28096,0.5,0.81942654,0.5691834
28097,0.5,0.07331051,0.06195478
28098,0.5,0.44614625,0.038346767
28099,0.5,0.09897003,0.067711055
28100,0.5,0.15992883,0.057788912
28101,0.5,0.9030906,0.30810168
28102,0.5,0.25550073,0.08286999
28103,0.5,0.8086035,0.030291619
28104,0.5,0.9513878,0.44263846
28105,0.5,0.07521256,0.03332485
28106,0.5,0.42284334,0.065432295
28107,0.5,0.1758241,0.08969611
28108,0.5,0.60994256,0.5061006
28109,0.5,0.18965603,0.12734881
28110,0.5,0.929979,0.33701706
28111,0.5,0.3953232,0.16298285
28112,0.5,0.57777,0.24981429
28113,0.5,0.7116696,0.06056922
28114,0.5,0.13372605,0.019503325
28115,0.5,0.4022689,0.101683594
28116,0.5,0.22196952,0.017153902
28117,0.5,0.115995355,0.023878664
28118,0.5,0.1498964,0.16755949
28119,0.5,0.7224676,0.5346209
28120,0.5,0.731483,0.34378424
28121,0.5,0.8125764,0.36861435
